frame_count,fps,model_time,num_faces,image_width,image_height,image_channels
83,16.85675469859202,0.007659912109375,0,640,480,3
84,16.984897622471802,0.007677316665649414,0,640,480,3
85,17.113988693652477,0.0070343017578125,0,640,480,3
86,17.242816145457013,0.006779670715332031,0,640,480,3
87,17.369558679594526,0.007248878479003906,0,640,480,3
88,17.484062472362794,0.006807804107666016,0,640,480,3
89,17.58488129960767,0.006722211837768555,0,640,480,3
90,17.683287202221038,0.006819009780883789,0,640,480,3
91,17.767847291399665,0.0066797733306884766,0,640,480,3
92,17.863379365609163,0.006808757781982422,0,640,480,3
93,17.956362024348582,0.006757020950317383,0,640,480,3
94,17.84992833128242,0.029309988021850586,1,640,480,3
95,17.906196808107865,0.018735885620117188,0,640,480,3
96,18.013187078654575,0.009404182434082031,0,640,480,3
97,18.129503517238977,0.007200002670288086,0,640,480,3
98,18.24444952416123,0.00702667236328125,0,640,480,3
99,18.35809741227708,0.0075626373291015625,0,640,480,3
100,18.472020154798756,0.007044553756713867,1,640,480,3
101,18.584332987259067,0.0075299739837646484,0,640,480,3
102,18.69831702081824,0.006676435470581055,0,640,480,3
103,18.805889457425454,0.006778240203857422,0,640,480,3
104,18.895010981179738,0.007100343704223633,0,640,480,3
105,18.972767003589777,0.008739233016967773,0,640,480,3
106,19.052304118495197,0.009494543075561523,0,640,480,3
107,19.126636991057385,0.00861811637878418,0,640,480,3
108,19.056962284125348,0.031009197235107422,0,640,480,3
109,19.136732247987204,0.011302471160888672,1,640,480,3
110,19.238342129870453,0.008020877838134766,1,640,480,3
111,19.341652121686533,0.007222652435302734,0,640,480,3
112,19.445085155698465,0.00711822509765625,1,640,480,3
113,19.546519081530885,0.00734400749206543,0,640,480,3
114,19.646823450143465,0.007037639617919922,0,640,480,3
115,19.74143140891077,0.008591651916503906,0,640,480,3
116,19.805361532046803,0.007578372955322266,0,640,480,3
117,19.882385844644794,0.007620811462402344,0,640,480,3
118,19.95687203546857,0.007589578628540039,0,640,480,3
119,20.016653308119327,0.007730722427368164,0,640,480,3
120,20.088972915938083,0.007737636566162109,0,640,480,3
121,19.98508274239126,0.0298459529876709,0,640,480,3
122,20.04122757153574,0.014385223388671875,0,640,480,3
123,20.129885399986446,0.008589029312133789,0,640,480,3
124,20.22489752004597,0.006868839263916016,0,640,480,3
125,20.31716034078583,0.007409572601318359,1,640,480,3
126,20.409109726755158,0.0074634552001953125,0,640,480,3
127,20.502320362611794,0.007044792175292969,0,640,480,3
128,20.590717996085136,0.00731205940246582,0,640,480,3
129,20.681098065285223,0.007173299789428711,1,640,480,3
130,20.75666220122301,0.006941795349121094,0,640,480,3
131,20.821431650379427,0.007167816162109375,1,640,480,3
132,20.690782138500936,0.028744220733642578,0,640,480,3
133,20.712906129402818,0.019423961639404297,1,640,480,3
134,20.78995926876949,0.009365558624267578,1,640,480,3
135,20.87459461838802,0.006960868835449219,0,640,480,3
136,20.96085847511018,0.007241725921630859,0,640,480,3
137,21.04659643560643,0.0073909759521484375,0,640,480,3
138,21.13311019234683,0.0069043636322021484,1,640,480,3
139,21.217097987541262,0.007127285003662109,1,640,480,3
140,21.300854798270503,0.0072591304779052734,1,640,480,3
141,21.38105747568922,0.0076940059661865234,1,640,480,3
142,21.46306577197461,0.0068552494049072266,1,640,480,3
143,21.5245141193359,0.0074617862701416016,1,640,480,3
144,21.584342193895278,0.007567405700683594,1,640,480,3
145,21.469333886763536,0.028134822845458984,1,640,480,3
146,21.506788615002286,0.015008687973022461,1,640,480,3
147,21.57611125884491,0.009001493453979492,1,640,480,3
148,21.655324172277947,0.007219552993774414,1,640,480,3
149,21.73604073978415,0.006928920745849609,1,640,480,3
150,21.813295056219513,0.0073854923248291016,1,640,480,3
151,21.893142271327953,0.0069124698638916016,1,640,480,3
152,21.909712633538117,0.018551111221313477,1,640,480,3
153,21.977820477233486,0.00922393798828125,1,640,480,3
154,22.055836480478593,0.006971597671508789,0,640,480,3
155,22.131767185795734,0.007341146469116211,1,640,480,3
156,22.20743191672552,0.007142305374145508,1,640,480,3
157,22.26612799223218,0.0068356990814208984,0,640,480,3
158,22.294676602055954,0.0073926448822021484,0,640,480,3
159,22.349431316252936,0.006783008575439453,1,640,480,3
160,22.40059463553589,0.008817195892333984,1,640,480,3
161,22.442604124365545,0.008126497268676758,0,640,480,3
162,22.49366119320239,0.008031845092773438,1,640,480,3
163,22.543222401687412,0.008087873458862305,1,640,480,3
164,22.583494739957963,0.00799870491027832,0,640,480,3
165,22.631827190803435,0.00807952880859375,0,640,480,3
166,22.681586608264684,0.00791025161743164,1,640,480,3
167,22.718968508687567,0.008050918579101562,1,640,480,3
168,22.768923927781234,0.007965326309204102,1,640,480,3
169,22.81615628294456,0.008322954177856445,1,640,480,3
170,22.853695953130018,0.007965326309204102,1,640,480,3
171,22.90206131201258,0.008062362670898438,1,640,480,3
172,22.94663638457443,0.008848905563354492,1,640,480,3
173,22.82486471129203,0.028881072998046875,0,640,480,3
174,22.837463485303044,0.01829838752746582,1,640,480,3
175,22.897992197995517,0.008962869644165039,1,640,480,3
176,22.96535445862727,0.006920814514160156,1,640,480,3
177,23.033779143024127,0.007027149200439453,1,640,480,3
178,23.10206155232713,0.006959199905395508,1,640,480,3
179,23.169802232493982,0.00692439079284668,1,640,480,3
180,23.23423073810083,0.006953239440917969,0,640,480,3
181,23.301309831362474,0.0069887638092041016,1,640,480,3
182,23.36672627702661,0.006971597671508789,1,640,480,3
183,23.41527786616106,0.0068056583404541016,0,640,480,3
184,23.458576619516187,0.0068056583404541016,0,640,480,3
185,23.3347267977277,0.027978897094726562,0,640,480,3
186,23.346725475451212,0.01795363426208496,0,640,480,3
187,23.402654028899846,0.008803129196166992,0,640,480,3
188,23.466480584504165,0.006701469421386719,0,640,480,3
189,23.5314944758134,0.006635189056396484,1,640,480,3
190,23.596351432181336,0.006799459457397461,0,640,480,3
191,23.658743228447523,0.006995677947998047,0,640,480,3
192,23.722892413100165,0.006738185882568359,0,640,480,3
193,23.78374444850552,0.007117033004760742,0,640,480,3
194,23.84590544197576,0.0067746639251708984,0,640,480,3
195,23.88120546103375,0.006932735443115234,0,640,480,3
196,23.904825663867943,0.008254051208496094,0,640,480,3
197,23.94593377570884,0.00817561149597168,1,640,480,3
198,23.864101617523026,0.028040647506713867,1,640,480,3
199,23.90345263678811,0.011410236358642578,1,640,480,3
200,23.961530876599404,0.0072994232177734375,0,640,480,3
201,24.020357674793306,0.007274627685546875,1,640,480,3
202,24.08022453556753,0.006814002990722656,1,640,480,3
203,24.136952284228098,0.007757663726806641,0,640,480,3
204,24.196584270532263,0.006685972213745117,0,640,480,3
205,24.23200139084994,0.0068933963775634766,0,640,480,3
206,24.269127113304652,0.006783246994018555,0,640,480,3
207,24.30673248344875,0.00672602653503418,1,640,480,3
208,24.330022910929326,0.007565975189208984,1,640,480,3
209,24.368594133109344,0.006628751754760742,1,640,480,3
210,24.40418067725961,0.0065746307373046875,1,640,480,3
211,24.437499872289635,0.0066640377044677734,0,640,480,3
212,24.457393000197268,0.007706642150878906,0,640,480,3
213,24.49146966513518,0.008344650268554688,0,640,480,3
214,24.526631111409383,0.008227825164794922,2,640,480,3
215,24.553578799591797,0.007784128189086914,0,640,480,3
216,24.58787907243598,0.008175134658813477,1,640,480,3
217,24.621458307014308,0.008860349655151367,2,640,480,3
218,24.647336745049888,0.008071660995483398,2,640,480,3
219,24.68162462163502,0.008236408233642578,0,640,480,3
220,24.716268333626903,0.008229732513427734,1,640,480,3
221,24.739417196293708,0.008193731307983398,0,640,480,3
222,24.772783041472064,0.00811457633972168,1,640,480,3
223,24.805125440772215,0.00921010971069336,1,640,480,3
224,24.827427274614298,0.007691860198974609,1,640,480,3
225,24.864336952437352,0.0080108642578125,0,640,480,3
226,24.762012765470676,0.028922319412231445,1,640,480,3
227,24.788290473719986,0.013116598129272461,1,640,480,3
228,24.83902931087152,0.007430076599121094,1,640,480,3
229,24.889958696991627,0.006692409515380859,1,640,480,3
230,24.94194273624839,0.006765604019165039,0,640,480,3
231,24.994840463944193,0.006703376770019531,0,640,480,3
232,25.04866792512551,0.0063631534576416016,0,640,480,3
233,25.1017397969623,0.006479501724243164,1,640,480,3
234,25.134600381556776,0.006354331970214844,1,640,480,3
235,25.165429920076146,0.00654149055480957,0,640,480,3
236,25.197048481426215,0.006479024887084961,1,640,480,3
237,25.216200222581374,0.006663084030151367,0,640,480,3
238,25.099849362335757,0.027879953384399414,0,640,480,3
239,25.074193664012608,0.025009632110595703,0,640,480,3
240,25.11197012446957,0.010156631469726562,0,640,480,3
241,25.159530567880687,0.007320404052734375,0,640,480,3
242,25.208758682773738,0.006891965866088867,0,640,480,3
243,25.258477083270243,0.006822347640991211,0,640,480,3
244,25.307055207457182,0.007173061370849609,0,640,480,3
245,25.356813798468448,0.006701469421386719,1,640,480,3
246,25.40502094710217,0.006887197494506836,1,640,480,3
247,25.4540929422602,0.0069599151611328125,1,640,480,3
248,25.50022531764247,0.007109165191650391,1,640,480,3
249,25.54427880185645,0.007791042327880859,1,640,480,3
250,25.567683347113118,0.006974220275878906,1,640,480,3
251,25.596589099941355,0.006967782974243164,1,640,480,3
252,25.62469642082038,0.006887912750244141,1,640,480,3
253,25.64234388603842,0.006988525390625,1,640,480,3
254,25.670119562615348,0.006829738616943359,1,640,480,3
255,25.696478655283613,0.007165193557739258,1,640,480,3
256,25.569932816350402,0.0298464298248291,0,640,480,3
257,25.528325023347488,0.026915311813354492,1,640,480,3
258,25.56032140615654,0.010396003723144531,1,640,480,3
259,25.60585437905296,0.0076220035552978516,1,640,480,3
260,25.65037778900944,0.0070953369140625,1,640,480,3
261,25.695361692839647,0.007093191146850586,0,640,480,3
262,25.74016267791396,0.0070934295654296875,1,640,480,3
263,25.785428633546978,0.00683903694152832,0,640,480,3
264,25.825915018434934,0.0076961517333984375,0,640,480,3
265,25.869492550058183,0.007642984390258789,0,640,480,3
266,25.913755380771534,0.006943941116333008,0,640,480,3
267,25.957690472182165,0.007215976715087891,0,640,480,3
268,26.00088892246475,0.007151603698730469,0,640,480,3
269,26.02720549265154,0.007038593292236328,0,640,480,3
270,26.04194745099437,0.009730100631713867,1,640,480,3
271,26.068968104917644,0.010076522827148438,0,640,480,3
272,26.085575498300273,0.009490728378295898,0,640,480,3
273,26.11051803672217,0.009915590286254883,1,640,480,3
274,26.137703369089802,0.009433269500732422,1,640,480,3
275,26.15465266809935,0.009488344192504883,0,640,480,3
276,26.177705567203002,0.00993490219116211,0,640,480,3
277,26.20121544434026,0.010568380355834961,1,640,480,3
278,26.229309664243498,0.009601831436157227,0,640,480,3
279,26.24623237605448,0.009195804595947266,0,640,480,3
280,26.271181523118347,0.009337186813354492,0,640,480,3
281,26.295414558033013,0.009607553482055664,1,640,480,3
282,26.311320946318325,0.009511709213256836,0,640,480,3
283,26.335552264650698,0.009360551834106445,0,640,480,3
284,26.359339823288455,0.009729862213134766,0,640,480,3
285,26.373599374328514,0.009623527526855469,1,640,480,3
286,26.397505582153588,0.009606599807739258,0,640,480,3
287,26.423345249498304,0.009459495544433594,0,640,480,3
288,26.437577214317532,0.00947427749633789,0,640,480,3
289,26.460994263102673,0.009281158447265625,0,640,480,3
290,26.485630551993516,0.009352922439575195,0,640,480,3
291,26.499465610893473,0.009465932846069336,1,640,480,3
292,26.52307477212215,0.009411334991455078,1,640,480,3
293,26.547071385968135,0.009265422821044922,0,640,480,3
294,26.560780470674224,0.009446859359741211,0,640,480,3
295,26.582129406313168,0.009362936019897461,0,640,480,3
296,26.60742925921851,0.009207487106323242,0,640,480,3
297,26.63100030476761,0.009102821350097656,0,640,480,3
298,26.649894375039633,0.008189916610717773,0,640,480,3
299,26.67144452718192,0.009018659591674805,0,640,480,3
300,26.694032254160362,0.00839686393737793,0,640,480,3
301,26.708132210855393,0.007962942123413086,0,640,480,3
302,26.72816545536229,0.008795976638793945,0,640,480,3
303,26.75171436324992,0.008086681365966797,0,640,480,3
304,26.76408668907411,0.00808572769165039,0,640,480,3
305,26.786574963858637,0.008108139038085938,0,640,480,3
306,26.805065719304036,0.008739471435546875,0,640,480,3
307,26.81971753023159,0.00826406478881836,0,640,480,3
308,26.842301790483265,0.008263826370239258,0,640,480,3
309,26.86307590815333,0.008011817932128906,0,640,480,3
310,26.8759198822683,0.00793910026550293,0,640,480,3
311,26.89527807065695,0.008383512496948242,1,640,480,3
312,26.91706480025196,0.008306026458740234,0,640,480,3
313,26.93951845213886,0.008028030395507812,0,640,480,3
314,26.9499209547482,0.008069753646850586,0,640,480,3
315,26.97142915002684,0.008089542388916016,0,640,480,3
316,26.99129938947818,0.008203506469726562,0,640,480,3
317,27.003291690016578,0.008037805557250977,0,640,480,3
318,27.023539368128446,0.008074045181274414,0,640,480,3
319,26.92729322981878,0.02791428565979004,0,640,480,3
320,26.93742143620833,0.013606071472167969,0,640,480,3
321,26.969251820027242,0.008350849151611328,1,640,480,3
322,27.00426586601175,0.007640361785888672,1,640,480,3
323,27.040523035128825,0.0068933963775634766,1,640,480,3
324,27.075863731042674,0.0069599151611328125,0,640,480,3
325,27.109637384639505,0.00780034065246582,0,640,480,3
326,27.143720107339874,0.007489442825317383,0,640,480,3
327,27.17967213351258,0.0069637298583984375,0,640,480,3
328,27.20143797125647,0.0073184967041015625,0,640,480,3
329,27.214105298477925,0.006608724594116211,0,640,480,3
330,27.231020109088135,0.006957292556762695,0,640,480,3
331,27.248627950941053,0.007719516754150391,0,640,480,3
332,27.266521222655477,0.007807016372680664,1,640,480,3
333,27.277747842481027,0.007582187652587891,0,640,480,3
334,27.29612117324621,0.007650136947631836,0,640,480,3
335,27.315711386244537,0.007660865783691406,1,640,480,3
336,27.324654169006113,0.007954597473144531,0,640,480,3
337,27.34469859341258,0.0076198577880859375,0,640,480,3
338,27.362051885102733,0.007783651351928711,0,640,480,3
339,27.37308544741068,0.007628202438354492,1,640,480,3
340,27.39036925186972,0.007737159729003906,1,640,480,3
341,27.409555591579746,0.007534503936767578,1,640,480,3
342,27.418565052527853,0.007820606231689453,1,640,480,3
343,27.43798828836478,0.007748603820800781,1,640,480,3
344,27.455568271465594,0.00762939453125,1,640,480,3
345,27.347169810964175,0.029118776321411133,1,640,480,3
346,27.329220925717312,0.020870208740234375,1,640,480,3
347,27.353177517208646,0.009923934936523438,0,640,480,3
348,27.384465726411847,0.006934642791748047,0,640,480,3
349,27.414575144268994,0.008040189743041992,1,640,480,3
350,27.4477037515687,0.007268428802490234,1,640,480,3
351,27.48037323264344,0.007283449172973633,1,640,480,3
352,27.513537250257524,0.006999969482421875,0,640,480,3
353,27.545990648025874,0.007269859313964844,0,640,480,3
354,27.578592817235236,0.00729060173034668,1,640,480,3
355,27.610744881630943,0.007215976715087891,0,640,480,3
356,27.642947846809975,0.007069587707519531,1,640,480,3
357,27.65535383991462,0.0073850154876708984,0,640,480,3
358,27.536881825257275,0.030034780502319336,0,640,480,3
359,27.525808792152983,0.018277406692504883,0,640,480,3
360,27.51598691368735,0.020069360733032227,1,640,480,3
361,27.542677073778517,0.008559465408325195,1,640,480,3
362,27.572873388966805,0.0074350833892822266,1,640,480,3
363,27.600405094638283,0.008307218551635742,1,640,480,3
364,27.630508138017145,0.0077784061431884766,1,640,480,3
365,27.662026807206896,0.007170915603637695,1,640,480,3
366,27.692482468637508,0.00748443603515625,1,640,480,3
367,27.720949578079793,0.007246494293212891,1,640,480,3
368,27.751413547560645,0.007423877716064453,1,640,480,3
369,27.677386622144358,0.026204824447631836,0,640,480,3
370,27.644813637532856,0.024557828903198242,1,640,480,3
371,27.663682918488046,0.010867834091186523,1,640,480,3
372,27.691012543383867,0.00760197639465332,1,640,480,3
373,27.71967839847938,0.0077893733978271484,1,640,480,3
374,27.75136658704882,0.007196664810180664,1,640,480,3
375,27.781686724523865,0.0073812007904052734,1,640,480,3
376,27.811938357831888,0.007427215576171875,1,640,480,3
377,27.839843966845066,0.008072376251220703,1,640,480,3
378,27.870499846860934,0.007157564163208008,0,640,480,3
379,27.899908758992776,0.007419109344482422,1,640,480,3
380,27.929331219573886,0.007360696792602539,1,640,480,3
381,27.955059180000703,0.00844573974609375,1,640,480,3
382,27.984420552104286,0.007699012756347656,1,640,480,3
383,28.014026453733678,0.00735020637512207,1,640,480,3
384,28.03382733352788,0.0072171688079833984,1,640,480,3
385,28.048695922838977,0.007146358489990234,0,640,480,3
386,27.95602795006474,0.02779078483581543,1,640,480,3
387,27.94635600629869,0.019196033477783203,1,640,480,3
388,27.969059779894824,0.009735345840454102,0,640,480,3
389,27.998375611786113,0.007351875305175781,1,640,480,3
390,28.025961310097056,0.007427692413330078,1,640,480,3
391,28.00439280075747,0.022083520889282227,1,640,480,3
392,28.020891506845093,0.010970592498779297,1,640,480,3
393,28.007672759293452,0.019330501556396484,0,640,480,3
394,28.027956387427754,0.009929180145263672,0,640,480,3
395,28.05680515892268,0.0072858333587646484,0,640,480,3
396,28.086070641690636,0.007313251495361328,1,640,480,3
397,28.112997950522104,0.007711648941040039,1,640,480,3
398,28.1416211188704,0.0075991153717041016,0,640,480,3
399,28.170593077176623,0.0070765018463134766,0,640,480,3
400,28.194470812292295,0.00692296028137207,1,640,480,3
401,28.21798513713603,0.008217334747314453,1,640,480,3
402,28.2438586897666,0.00803518295288086,1,640,480,3
403,28.269982884187506,0.007257938385009766,0,640,480,3
404,28.290946264778565,0.007349252700805664,0,640,480,3
405,28.30301911145488,0.007944345474243164,0,640,480,3
406,28.31159019624022,0.0070912837982177734,1,640,480,3
407,28.325545724334983,0.0069963932037353516,0,640,480,3
408,28.339932254143047,0.007154703140258789,1,640,480,3
409,28.34504187488502,0.0071756839752197266,0,640,480,3
410,28.359698346345084,0.007105827331542969,1,640,480,3
411,28.37302500633384,0.0071828365325927734,0,640,480,3
412,28.268192229562057,0.029659032821655273,0,640,480,3
413,28.22501408971557,0.028383493423461914,0,640,480,3
414,28.233628260107526,0.0137481689453125,0,640,480,3
415,28.256944280642024,0.008589029312133789,0,640,480,3
416,28.28037944189756,0.007001638412475586,0,640,480,3
417,28.30776746532554,0.007215976715087891,0,640,480,3
418,28.335211342223165,0.007092475891113281,1,640,480,3
419,28.36227042394332,0.007276773452758789,0,640,480,3
420,28.388782161041497,0.006998300552368164,0,640,480,3
421,28.409427234220036,0.008597135543823242,0,640,480,3
422,28.43186252108681,0.007931947708129883,0,640,480,3
423,28.4221911238606,0.018824338912963867,0,640,480,3
424,28.444261098462267,0.008440971374511719,0,640,480,3
425,28.47170456778295,0.006872892379760742,1,640,480,3
426,28.497369600192307,0.007573843002319336,0,640,480,3
427,28.522876825429243,0.007488727569580078,0,640,480,3
428,28.54962735922476,0.007010698318481445,0,640,480,3
429,28.573467341493647,0.007974386215209961,0,640,480,3
430,28.588652702164357,0.007011890411376953,0,640,480,3
431,28.59400504135327,0.006917476654052734,0,640,480,3
432,28.606170526018783,0.0068204402923583984,0,640,480,3
433,28.618345571949682,0.006945133209228516,0,640,480,3
434,28.63153801942665,0.006858110427856445,0,640,480,3
435,28.635920052185327,0.00698399543762207,0,640,480,3
436,28.64696688433068,0.007531881332397461,0,640,480,3
437,28.658688562782075,0.007483720779418945,0,640,480,3
438,28.66460977747082,0.007480621337890625,0,640,480,3
439,28.67627226291613,0.007581949234008789,0,640,480,3
440,28.689718333482237,0.007542133331298828,0,640,480,3
441,28.694444222089636,0.007444858551025391,0,640,480,3
442,28.707045062948293,0.007529258728027344,0,640,480,3
443,28.719041586516592,0.0074312686920166016,0,640,480,3
444,28.725073303062562,0.00734257698059082,1,640,480,3
445,28.73634745992675,0.007429361343383789,0,640,480,3
446,28.749831350248318,0.007159233093261719,0,640,480,3
447,28.75346129319162,0.007458209991455078,1,640,480,3
448,28.766449608780196,0.0072977542877197266,2,640,480,3
449,28.77897348549332,0.0071563720703125,0,640,480,3
450,28.6894386710832,0.02809000015258789,1,640,480,3
451,28.68207521985565,0.017823219299316406,0,640,480,3
452,28.70294405927498,0.00897669792175293,0,640,480,3
453,28.728123923131776,0.006691932678222656,1,640,480,3
454,28.754736481964372,0.0063877105712890625,0,640,480,3
455,28.78047028899167,0.0067310333251953125,0,640,480,3
456,28.806137027168866,0.007054805755615234,0,640,480,3
457,28.831391756293485,0.006764650344848633,0,640,480,3
458,28.855618384282284,0.006554365158081055,0,640,480,3
459,28.87778159611092,0.008234262466430664,0,640,480,3
460,28.885086442900374,0.006649494171142578,0,640,480,3
461,28.898209121034032,0.00647425651550293,0,640,480,3
462,28.909649087420096,0.006472110748291016,0,640,480,3
463,28.815472074519487,0.02577662467956543,0,640,480,3
464,28.78436325289532,0.025398731231689453,0,640,480,3
465,28.80184723919051,0.009219169616699219,0,640,480,3
466,28.827965975151862,0.006245136260986328,0,640,480,3
467,28.853757712426134,0.00598597526550293,0,640,480,3
468,28.87907893868435,0.006206989288330078,0,640,480,3
469,28.903577444211514,0.006066799163818359,0,640,480,3
470,28.929331173454297,0.006409645080566406,0,640,480,3
471,28.956105125093682,0.005807638168334961,0,640,480,3
472,28.981947661368615,0.006196737289428711,0,640,480,3
473,29.005876834613794,0.006537914276123047,0,640,480,3
474,29.02428657172709,0.005897045135498047,0,640,480,3
475,29.034158084214102,0.005929708480834961,0,640,480,3
476,29.038581650197536,0.005989551544189453,0,640,480,3
477,28.961556569137418,0.022150516510009766,0,640,480,3
478,28.951239230743482,0.017909765243530273,0,640,480,3
479,28.97185655349669,0.00774073600769043,0,640,480,3
480,28.996872697786056,0.005872964859008789,0,640,480,3
481,29.017432305454488,0.00597691535949707,0,640,480,3
482,29.041441202694656,0.006659984588623047,0,640,480,3
483,29.06652826178976,0.0059354305267333984,0,640,480,3
484,29.092622895304526,0.005887269973754883,0,640,480,3
485,29.117770410534398,0.005797863006591797,0,640,480,3
486,29.132464384601995,0.005692005157470703,0,640,480,3
487,29.14095522564878,0.005843400955200195,0,640,480,3
488,29.153240001163383,0.005778789520263672,0,640,480,3
489,29.15663543417687,0.0057713985443115234,0,640,480,3
490,29.166725940294985,0.005804538726806641,0,640,480,3
491,29.17681535777627,0.005881309509277344,0,640,480,3
492,29.18033986001226,0.005804538726806641,0,640,480,3
493,29.099925848233877,0.02332472801208496,0,640,480,3
494,29.093161318962995,0.015853166580200195,0,640,480,3
495,29.11178617350465,0.007975578308105469,0,640,480,3
496,29.136832363284288,0.005623579025268555,0,640,480,3
497,29.161814925880595,0.0057926177978515625,0,640,480,3
498,29.187169638640913,0.005799055099487305,0,640,480,3
499,29.21072322899991,0.006455421447753906,0,640,480,3
500,29.235080730720327,0.0058743953704833984,0,640,480,3
501,29.25754450834499,0.0057752132415771484,0,640,480,3
502,29.268284996232172,0.005654096603393555,0,640,480,3
503,29.197877022713918,0.02367544174194336,0,640,480,3
504,29.20390616567461,0.011545419692993164,0,640,480,3
505,29.226097637097418,0.006737947463989258,0,640,480,3
506,29.24643652396281,0.006568431854248047,0,640,480,3
507,29.268666131607578,0.006890773773193359,0,640,480,3
508,29.29292978841239,0.005748271942138672,0,640,480,3
509,29.317742838070235,0.005724906921386719,0,640,480,3
510,29.33649676158803,0.005850791931152344,0,640,480,3
511,29.339176612646337,0.005760908126831055,0,640,480,3
512,29.349405148970376,0.00580596923828125,0,640,480,3
