frame_count,fps,model_time,num_faces,image_width,image_height,image_channels,avg_confidence
110,29.090378998084553,0.045221805572509766,1,640,480,3,0.054163884
111,29.183217233833567,0.020551443099975586,1,640,480,3,0.05086965
112,29.322384593081594,0.014806747436523438,1,640,480,3,0.050875016
113,29.353362179899666,0.02698373794555664,1,640,480,3,0.05092619
114,29.471926910954284,0.0168459415435791,1,640,480,3,0.048753247
115,29.619270344509456,0.013532400131225586,1,640,480,3,0.052827444
116,29.76364580559466,0.013864278793334961,1,640,480,3,0.05032931
117,29.577438496606963,0.04560279846191406,1,640,480,3,0.050222635
118,29.610252072615875,0.027216196060180664,1,640,480,3,0.050301105
119,29.720517243832997,0.017549514770507812,1,640,480,3,0.048627842
120,29.859556705997765,0.013662338256835938,1,640,480,3,0.052697305
121,29.990577781171055,0.012900590896606445,1,640,480,3,0.048433375
122,29.99790057820276,0.012932538986206055,1,640,480,3,0.049914315
123,29.751123799710285,0.04944491386413574,1,640,480,3,0.05250443
124,29.666326839270386,0.04228925704956055,1,640,480,3,0.05036274
125,29.744057392197167,0.021121501922607422,1,640,480,3,0.050193362
126,29.86707345268544,0.014982223510742188,1,640,480,3,0.049576864
127,30.006490970111276,0.012804508209228516,1,640,480,3,0.05038294
128,30.137426137833682,0.013511896133422852,1,640,480,3,0.052265547
129,30.220954795571224,0.014621496200561523,1,640,480,3,0.04862292
130,30.245328738379396,0.01620960235595703,1,640,480,3,0.05070555
131,30.254553527776427,0.015744924545288086,1,640,480,3,0.047787238
132,30.289083403227597,0.015932798385620117,1,640,480,3,0.050535597
133,30.32521850245587,0.01587533950805664,1,640,480,3,0.04940953
134,30.09105246428273,0.04870939254760742,1,640,480,3,0.051384415
135,29.978710035254554,0.04621744155883789,1,640,480,3,0.051224433
136,30.043284002177515,0.021759748458862305,1,640,480,3,0.048989072
137,30.156156316275936,0.015043020248413086,1,640,480,3,0.048412003
138,30.281823543361945,0.013209819793701172,1,640,480,3,0.0509072
139,30.408451489531426,0.012872695922851562,1,640,480,3,0.052570038
140,30.533671337660167,0.013050317764282227,1,640,480,3,0.05042534
141,30.308270880915536,0.048644065856933594,1,640,480,3,0.05436622
142,30.26670402800108,0.03612709045410156,1,640,480,3,0.049883854
143,30.356148908867905,0.017313003540039062,1,640,480,3,0.05324229
144,30.47101574597058,0.014003515243530273,1,640,480,3,0.052470103
145,30.589044772359927,0.01323080062866211,1,640,480,3,0.052192703
146,30.70727068773496,0.013306379318237305,1,640,480,3,0.05568067
147,30.71172314898991,0.012948036193847656,1,640,480,3,0.052208275
148,30.737218091017187,0.013298749923706055,1,640,480,3,0.05321048
149,30.76612569695013,0.013034582138061523,1,640,480,3,0.05074422
150,30.75276190230393,0.015399456024169922,1,640,480,3,0.05170308
151,30.759101859732667,0.018845081329345703,1,640,480,3,0.05350881
152,30.782708337055226,0.020033836364746094,1,640,480,3,0.050715044
153,30.817729035498843,0.019356489181518555,1,640,480,3,0.053166445
154,30.81466712986423,0.020516633987426758,1,640,480,3,0.049054407
155,30.851513029687332,0.019420146942138672,1,640,480,3,0.05118241
156,30.878573956739604,0.019952774047851562,1,640,480,3,0.050393686
157,30.880597141611748,0.02040696144104004,1,640,480,3,0.055393
158,30.913608433802946,0.019833087921142578,1,640,480,3,0.053368624
159,30.943150792093853,0.019724130630493164,1,640,480,3,0.049043234
160,30.949055406018957,0.019531965255737305,1,640,480,3,0.052271355
161,30.980187043761298,0.0191648006439209,1,640,480,3,0.05282179
162,31.006378355645897,0.0195767879486084,1,640,480,3,0.05105013
163,31.012174905783613,0.01938652992248535,1,640,480,3,0.052872453
164,31.038508070593167,0.019633769989013672,1,640,480,3,0.05060312
165,31.06852100882211,0.019161224365234375,1,640,480,3,0.051837422
166,31.066489759479758,0.020137310028076172,1,640,480,3,0.054338418
167,31.097730645274716,0.019626379013061523,1,640,480,3,0.053353533
168,31.126413175801314,0.019288301467895508,1,640,480,3,0.05325411
169,31.125420399353917,0.019871234893798828,1,640,480,3,0.05312412
170,31.15429894494297,0.01967597007751465,1,640,480,3,0.05118911
171,31.181696711510977,0.019529342651367188,1,640,480,3,0.053868923
172,31.203897548728982,0.020089387893676758,1,640,480,3,0.051188275
173,31.211491757574688,0.01933765411376953,1,640,480,3,0.05201926
174,31.23387432871313,0.01978445053100586,1,640,480,3,0.052904896
175,31.077787362641224,0.050432682037353516,1,640,480,3,0.051112976
176,31.090128109702448,0.027576923370361328,1,640,480,3,0.0515859
177,31.166237524446498,0.016785383224487305,1,640,480,3,0.049096502
178,31.258437265942025,0.01418614387512207,1,640,480,3,0.054461088
179,31.357836242835603,0.012879371643066406,1,640,480,3,0.05204535
180,31.380818021821664,0.012917757034301758,1,640,480,3,0.0529169
181,31.40192413296627,0.012655019760131836,1,640,480,3,0.05348212
182,31.391662370358727,0.014142036437988281,1,640,480,3,0.055704854
183,31.4004554708291,0.016413450241088867,1,640,480,3,0.05081592
184,31.41146151801373,0.018141508102416992,1,640,480,3,0.05193306
185,31.23805428994425,0.04863858222961426,1,640,480,3,0.050259337
186,31.130818139708456,0.048941612243652344,1,640,480,3,0.053353347
187,31.131875321803474,0.029127120971679688,1,640,480,3,0.051051673
188,31.20394257626292,0.016872406005859375,1,640,480,3,0.05143527
189,31.294489048397764,0.013450860977172852,1,640,480,3,0.05280756
190,31.388263815924322,0.012916088104248047,1,640,480,3,0.052411307
191,31.480379346415706,0.013005733489990234,1,640,480,3,0.05013893
192,31.570409355555935,0.013073444366455078,1,640,480,3,0.05207246
193,31.590908725491506,0.012709379196166992,1,640,480,3,0.053466827
194,31.609015085055656,0.012466192245483398,1,640,480,3,0.052632228
195,31.60339953325738,0.012912988662719727,1,640,480,3,0.04725124
196,31.610051297281878,0.014958620071411133,1,640,480,3,0.052805804
197,31.61492049914573,0.01743030548095703,1,640,480,3,0.052436434
198,31.601146613986433,0.01982259750366211,1,640,480,3,0.053592425
199,31.624166607055606,0.019444942474365234,1,640,480,3,0.05140354
200,31.64406701658213,0.01958918571472168,1,640,480,3,0.054478914
201,31.645640045101285,0.01947188377380371,1,640,480,3,0.050590053
202,31.66243297257256,0.020148515701293945,1,640,480,3,0.054241896
203,31.68615982454048,0.0195310115814209,1,640,480,3,0.051911257
204,31.686548487560398,0.01923370361328125,1,640,480,3,0.051125173
205,31.706945905440445,0.01920008659362793,1,640,480,3,0.051612016
206,31.72319661570918,0.019887924194335938,1,640,480,3,0.05393212
207,31.742909833333997,0.01982569694519043,1,640,480,3,0.05376523
208,31.743901485882652,0.01957559585571289,1,640,480,3,0.053673603
209,31.764869183320908,0.01924896240234375,1,640,480,3,0.054087333
210,31.782971459607836,0.019437551498413086,1,640,480,3,0.05072951
211,31.780527882498127,0.019871234893798828,1,640,480,3,0.053338446
212,31.796132281615716,0.020497560501098633,1,640,480,3,0.052458353
213,31.81923953525413,0.019721269607543945,1,640,480,3,0.05412098
214,31.817743438435603,0.01981830596923828,1,640,480,3,0.053408977
215,31.686416637446644,0.04979991912841797,1,640,480,3,0.052463498
216,31.640736947916135,0.03811311721801758,1,640,480,3,0.054761082
217,31.693225842778244,0.018707275390625,1,640,480,3,0.052367494
218,31.767375487154993,0.014323711395263672,1,640,480,3,0.05115145
219,31.848499551719453,0.01280069351196289,1,640,480,3,0.054007016
220,31.928662804395543,0.013132333755493164,1,640,480,3,0.053303458
221,31.945943069613353,0.012547016143798828,1,640,480,3,0.05255141
222,31.787984579301323,0.04753541946411133,1,640,480,3,0.052770603
223,31.733808478231346,0.0401153564453125,1,640,480,3,0.0524276
224,31.782656721774924,0.019132614135742188,1,640,480,3,0.053048864
225,31.855293845263386,0.01418924331665039,1,640,480,3,0.051974602
226,31.934119638587017,0.01294255256652832,1,640,480,3,0.05384978
227,32.01283489706189,0.012722253799438477,1,640,480,3,0.054554787
228,31.858261280892236,0.04843854904174805,1,640,480,3,0.05355442
229,31.827939988899107,0.03517413139343262,1,640,480,3,0.053832226
230,31.88404306449872,0.017394304275512695,1,640,480,3,0.05497917
231,31.956870682400297,0.013791561126708984,1,640,480,3,0.05090318
232,32.0350588674891,0.012659311294555664,1,640,480,3,0.052419174
233,31.922777461415663,0.04646015167236328,1,640,480,3,0.05232697
234,31.95798375913495,0.021398544311523438,1,640,480,3,0.0508333
235,32.02046999260515,0.015724658966064453,1,640,480,3,0.05439703
236,32.09337095224566,0.013416051864624023,1,640,480,3,0.05223799
237,32.12689497526079,0.012263059616088867,1,640,480,3,0.053778335
238,31.973044161069335,0.04826927185058594,1,640,480,3,0.057390284
239,31.910377316747624,0.042557716369628906,1,640,480,3,0.05082403
240,31.952699617922853,0.01969003677368164,1,640,480,3,0.051754616
241,32.017243994624366,0.014857769012451172,1,640,480,3,0.05178656
242,32.08764476475909,0.013617992401123047,1,640,480,3,0.05188879
243,32.08061526589842,0.029751300811767578,1,640,480,3,0.054174367
244,32.13280708143008,0.017444372177124023,1,640,480,3,0.05284872
245,32.20181083944077,0.01373744010925293,1,640,480,3,0.05318977
246,32.21150552752022,0.012982845306396484,1,640,480,3,0.05569896
247,32.22230102293114,0.013103723526000977,1,640,480,3,0.05279514
248,32.22725540542701,0.01509404182434082,1,640,480,3,0.049994156
249,32.07619993933548,0.04796719551086426,1,640,480,3,0.05210577
250,32.00036035562046,0.04612469673156738,1,640,480,3,0.05201401
251,32.031336098243806,0.021793842315673828,1,640,480,3,0.05028664
252,32.08889352241985,0.015944957733154297,1,640,480,3,0.05210692
253,32.158493081701465,0.013065814971923828,1,640,480,3,0.04882739
254,32.229224162766485,0.012809038162231445,1,640,480,3,0.05148181
255,32.29566013925741,0.012898445129394531,1,640,480,3,0.05114968
256,32.30742204697533,0.012842416763305664,1,640,480,3,0.052392617
257,32.31731221074966,0.013058900833129883,1,640,480,3,0.0533372
258,32.32690668045224,0.01340341567993164,1,640,480,3,0.051457416
259,32.31391214165444,0.015361309051513672,1,640,480,3,0.049773525
260,32.31908039848064,0.016906261444091797,1,640,480,3,0.053003922
261,32.3280260931565,0.018026113510131836,1,640,480,3,0.049950425
262,32.32849880164158,0.017160415649414062,1,640,480,3,0.053074904
263,32.34162547179813,0.01696181297302246,1,640,480,3,0.04990705
264,32.35380201556716,0.01683950424194336,1,640,480,3,0.049546435
265,32.35069887416866,0.016804933547973633,1,640,480,3,0.052443627
266,32.35846320012344,0.017905712127685547,1,640,480,3,0.0515251
267,32.3753213416659,0.016811609268188477,1,640,480,3,0.05435238
268,32.36999643751734,0.017121076583862305,1,640,480,3,0.054214038
269,32.38031735913248,0.017214536666870117,1,640,480,3,0.054154452
270,32.391022298039935,0.017693519592285156,1,640,480,3,0.050979108
271,32.39015808639343,0.0169832706451416,1,640,480,3,0.050473753
272,32.40081434669762,0.0174410343170166,1,640,480,3,0.052505285
273,32.412033432958445,0.01748514175415039,1,640,480,3,0.04848317
274,32.42397233459628,0.017351150512695312,1,640,480,3,0.05243885
275,32.41551352178506,0.01858043670654297,1,640,480,3,0.049931202
276,32.42915353209288,0.018047809600830078,1,640,480,3,0.051683545
277,32.44420761326842,0.017178773880004883,1,640,480,3,0.05085938
278,32.44094668353053,0.016951322555541992,1,640,480,3,0.05433323
279,32.45261028114261,0.016901254653930664,1,640,480,3,0.05004795
280,32.46445732402041,0.016957521438598633,1,640,480,3,0.048928145
281,32.46122034913539,0.01680779457092285,1,640,480,3,0.055316515
282,32.4713525683101,0.017155885696411133,1,640,480,3,0.05112376
283,32.482430084627026,0.01694774627685547,1,640,480,3,0.0525522
284,32.473536169995484,0.018320083618164062,1,640,480,3,0.050453972
285,32.482206446308695,0.0191190242767334,1,640,480,3,0.049008097
286,32.49311594345205,0.019311904907226562,1,640,480,3,0.05295887
287,32.4928921568429,0.0185701847076416,1,640,480,3,0.052885305
288,32.50068136677582,0.01952815055847168,1,640,480,3,0.050240193
